,open,high,low,close,volume,atr,ob_formed,ob_direction,entry_quality,qmp_fast,qmp_slow,qmp_macd,qmp_line,qmp_hist,qqe_rsi,qqe_rsi_ma,qqe_dar,qqe_momentum,signal_alignment
2026-04-30 02:00:00,76232.81,76351.04,76232.8,76316.7,65.75213,184.15999999999931,False,none,0.0,76296.4774300825,76059.83827810737,236.6391519751196,246.20521120160072,-9.566059226481116,66.3213953124542,66.3213953124542,17.405710824310173,4.087412924761999,-1.0
2026-04-30 02:15:00,76316.7,76343.54,76107.82,76122.64,72.41361,195.32785714285583,False,none,0.0,76268.19590223984,76070.7615570868,197.43434515304398,232.6436374594321,-35.209292306388136,51.56795656068236,51.56795656068236,17.505218558641104,-14.753438751771839,1.0
2026-04-30 02:30:00,76122.64,76122.64,75494.7,75614.11,298.0122,231.24428571428456,False,none,0.0,76100.06733136457,76007.86367386839,92.20365749618213,184.67281101571837,-92.46915351953623,30.949226829085276,30.949226829085276,17.789016283455837,-20.618729731597085,1.0
2026-04-30 02:45:00,75614.11,75760.88,75560.29,75704.74,100.88971,224.3607142857145,False,none,0.0,75993.93037040975,75964.70774560091,29.22262480884092,127.59954418351725,-98.37691937467633,36.1491399042364,36.1491399042364,18.02650551320167,5.199913075151123,-1.0
2026-04-30 03:00:00,75704.74,75865.12,75659.85,75828.64,50.19218,232.3292857142847,False,none,0.0,75946.284608533,75943.95777831753,2.3268302154610865,77.45509058230482,-75.12826036684373,42.87080563319664,42.87080563319664,18.24288942691235,6.7216657289602395,-1.0
2026-04-30 03:15:00,75828.65,75897.39,75770.67,75893.97,47.77204,233.8014285714276,False,none,0.0,75927.94214923582,75934.85533570385,-6.913186468023923,39.031103856800485,-45.94429032482441,46.27872838689735,46.27872838689735,18.39574331814123,3.40792275370071,-1.0
2026-04-30 03:30:00,75893.97,75987.84,75845.7,75949.04,46.14804,233.0935714285702,False,none,0.0,75929.64649141392,75934.6834729105,-5.036981496581575,13.277414529204009,-18.314396025785584,49.19820541187129,49.19820541187129,18.48606354066535,2.9194770249739435,-1.0
2026-04-30 03:45:00,75949.03,75994.26,75900.83,75928.1,38.01421,228.19857142856927,False,none,0.0,75925.37832240738,75931.6275769743,-6.249254566908348,-4.373940786806841,-1.8753137801015072,48.06313086969382,48.06313086969382,18.49771653291279,-1.1350745421774704,1.0
2026-04-30 04:00:00,75928.09,75963.92,75707.52,75792.03,116.13835,221.2028571428548,False,none,0.0,75883.73973223331,75909.57637633229,-25.83664409897756,-22.79728097180275,-3.039363127174809,41.03268715959923,41.03268715959923,18.519394760170947,-7.030443710094595,1.0
2026-04-30 04:15:00,75792.04,75801.1,75670.02,75683.43,47.88477,212.47571428571248,False,none,0.0,75820.91187223332,75874.53304861406,-53.62117638073687,-44.71222483672048,-8.90895154401639,36.202454191420436,36.202454191420436,18.52037358943668,-4.830232968178791,1.0
2026-04-30 04:30:00,75683.44,75687.21,75414.57,75426.62,150.80557,219.0885714285697,False,none,0.0,75699.73448436981,75806.80364941193,-107.06916504212131,-78.33542289012689,-28.73374215199442,27.464895251921746,27.464895251921746,18.55541427354882,-8.73755893949869,1.0
2026-04-30 04:45:00,75426.61,75534.65,75426.61,75497.0,112.14057,210.36999999999745,False,none,0.0,75626.49968041145,75756.69104433789,-130.1913639264385,-109.32761092874095,-20.863752997697546,32.562682111548725,32.562682111548725,18.57144058604113,5.097786859626979,-1.0
2026-04-30 05:00:00,75497.01,75627.33,75480.0,75611.77,91.33829,208.5614285714255,False,none,0.0,75603.59760940196,75728.67586964843,-125.07826024647511,-128.15644406857504,3.0781838220999305,40.372662042938295,40.372662042938295,18.606994615097726,7.80997993138957,1.0
2026-04-30 05:15:00,75611.78,75626.08,75323.65,75429.05,97.95526,211.99785714285517,False,none,0.0,75535.49689324952,75677.94886325681,-142.45197000728513,-146.33830543907644,3.8863354317913092,33.34608071039453,33.34608071039453,18.64895612222925,-7.026581332543763,-1.0
2026-04-30 05:30:00,75429.06,75750.0,75422.72,75707.4,232.95455,226.9292857142843,False,none,0.0,75563.27692740668,75672.80267059866,-109.52574319197447,-145.96580164541388,36.440058453439406,48.84610791047505,48.84610791047505,18.809292039120344,15.500027200080517,1.0
2026-04-30 05:45:00,75707.4,75743.5,75595.99,75600.09,69.46105,220.6285714285706,False,none,0.0,75556.09939145039,75653.27150311752,-97.17211166712514,-139.8224895303865,42.650377863261355,44.30653047953322,44.30653047953322,18.925893282803283,-4.539577430941826,-1.0
2026-04-30 06:00:00,75600.09,75682.19,75569.99,75594.9,127.6049,183.7899999999988,False,none,0.0,75550.52756058346,75635.49445827777,-84.96689769430668,-129.79087763202386,44.82397993771718,44.080093641358665,44.080093641358665,18.94636999703328,-0.22643683817455695,-1.0
2026-04-30 06:15:00,75594.89,75696.32,75594.89,75676.0,45.03527,176.7071428571414,False,none,0.0,75570.62281633951,75631.60058878812,-60.97777244860481,-112.94160173111042,51.963829282505614,48.757006466433054,48.757006466433054,18.94236023879948,4.676912825074389,1.0
2026-04-30 06:30:00,75676.0,75867.9,75676.0,75744.04,140.61333,175.7521428571417,False,none,0.0,75606.82964877218,75638.21250814863,-31.382859376448323,-89.42534327724925,58.04248390080093,52.56119455782046,52.56119455782046,18.90540153360932,3.8041880913874024,1.0
2026-04-30 06:45:00,75744.03,75786.34,75709.99,75753.53,58.89722,172.15428571428387,False,none,0.0,75638.69585072048,75645.81568999735,-7.119839276871062,-63.31855127489827,56.19871199802721,53.11600667684472,53.11600667684472,18.796579882156223,0.5548121190242625,1.0
2026-04-30 07:00:00,75753.54,75849.69,75718.5,75806.02,82.31333,171.37214285714123,False,none,0.0,75679.137667483,75660.41350329702,18.724164185972768,-35.058414666848776,53.782578852821544,56.343486603736466,56.343486603736466,18.66127684280778,3.2274799268917462,1.0
2026-04-30 07:15:00,75806.01,75893.58,75782.56,75884.53,61.82489,172.6285714285706,False,none,0.0,75733.39488143762,75684.92804280196,48.46683863566432,-4.113261281695259,52.580099917359576,60.93983916096982,60.93983916096982,18.521758554371594,4.596352557233352,1.0
2026-04-30 07:30:00,75884.54,76082.97,75884.53,76075.28,209.12608,168.4885714285712,False,none,0.0,75829.99643979713,75734.2531388505,95.7433009466331,34.814367313446134,60.928933633186965,69.77575014897803,69.77575014897803,18.43571584317453,8.835910988008216,1.0
2026-04-30 07:45:00,76075.29,76179.91,76068.23,76161.67,163.48753,167.10285714285732,False,none,0.0,75929.50320194098,75790.73716144986,138.7660404911294,77.65339319568277,61.11264729544662,72.94368881408755,72.94368881408755,18.32106574850651,3.167938665109517,1.0
2026-04-30 08:00:00,76161.67,76208.92,76076.06,76092.07,81.00347,157.11857142857167,False,none,0.0,75986.47471325248,75831.26918542628,155.2055278261978,113.43309109275671,41.77243673344108,66.5236855556296,66.5236855556296,18.225365861848957,-6.420003258457953,-1.0
2026-04-30 08:15:00,76092.07,76163.25,76019.57,76075.92,120.42175,159.6642857142859,False,none,0.0,76025.1772813926,75865.14589083582,160.03139055678912,139.74030579923456,20.291084757554557,65.00642883827183,65.00642883827183,18.081229090389296,-1.5172567173577676,-1.0
2026-04-30 08:30:00,76075.92,76144.16,76050.0,76135.0,61.82443,155.8664285714289,False,none,0.0,76070.86853357831,75903.77463887098,167.09389470733004,159.9310680958773,7.1628266114527435,68.05275298874673,68.05275298874673,17.915926584246396,3.046324150474902,1.0
2026-04-30 08:45:00,76135.0,76146.75,76058.16,76058.17,87.69606,140.5921428571424,False,none,0.0,76083.2787547627,75927.20063196629,156.07812279640348,169.17399114225321,-13.095868345849738,60.256688827494195,60.256688827494195,17.796250916501577,-7.796064161252538,1.0
2026-04-30 09:00:00,76058.17,76097.85,76019.57,76077.09,133.75995,122.80642857142811,False,none,0.0,76096.94361715474,75950.70241956122,146.2411975935247,171.0243340850634,-24.7831364915387,61.49804036414066,61.49804036414066,17.62945701760619,1.2413515366464623,-1.0
2026-04-30 09:15:00,76077.09,76220.2,76012.6,76216.77,113.59306,127.09857142857072,False,none,0.0,76145.92985313591,75991.47181265941,154.45804047650017,174.17529154667156,-19.717251070171386,69.52834210380239,69.52834210380239,17.512878546839932,8.03030173966173,-1.0
2026-04-30 09:30:00,76216.77,76339.38,76079.81,76079.81,122.93379,137.625,True,bear,0.3906381250357068,76143.77964687072,76008.12232491693,135.65732195379678,168.63495561112074,-32.97763365732396,56.35654928010936,56.35654928010936,17.509114634772647,-13.171792823693025,1.0
2026-04-30 09:45:00,76079.82,76196.31,76075.69,76097.19,74.72377,138.9957142857134,False,none,0.0,76145.6624069561,76025.27025476779,120.39215218830213,158.27457415049713,-37.882421962195,57.5235711270563,57.5235711270563,17.443577852873354,1.1670218469469376,-1.0
2026-04-30 10:00:00,76097.19,76163.52,76036.79,76036.8,63.52607,134.34071428571457,False,none,0.0,76128.71095336143,76031.75115344778,96.95979991364584,141.69298631833402,-44.73318640468818,52.00171857042558,52.00171857042558,17.382585722065343,-5.521852556630719,1.0
2026-04-30 10:15:00,76036.8,76069.11,75974.93,75974.94,85.96033,135.61428571428718,False,none,0.0,76096.82900248333,76028.5101617622,68.31884072112734,118.98069734025542,-50.66185661912807,46.7483041670418,46.7483041670418,17.322244388062067,-5.253414403383779,1.0
2026-04-30 10:30:00,75974.94,76119.19,75974.94,76043.02,139.7879,136.54714285714414,False,none,0.0,76090.45366481361,76035.14996910028,55.303695713329944,97.73290592671293,-42.42921021338299,52.75188091003635,52.75188091003635,17.272740318662088,6.003576742994547,-1.0
2026-04-30 10:45:00,76043.02,76069.11,75999.9,76028.66,75.91289,133.56071428571573,False,none,0.0,76080.68780376457,76038.83710176131,41.85070200325572,77.59407327788368,-35.74337127462796,51.35616806606682,51.35616806606682,17.17145854340318,-1.3957128439695268,1.0
2026-04-30 11:00:00,76028.66,76244.36,76028.66,76150.47,148.99381,134.7935714285725,False,none,0.0,76107.06117416697,76059.31994058996,47.741233577005914,65.39607689819789,-17.654843321191976,61.28608595796796,61.28608595796796,17.139312175554803,9.929917891901141,-1.0
2026-04-30 11:15:00,76150.48,76191.45,76093.11,76109.21,72.67019,133.84071428571457,False,none,0.0,76115.25249441563,76071.49461069364,43.757883721991675,55.44915953454621,-11.691275812554537,56.79773199000911,56.79773199000911,17.094979116091345,-4.488353967958851,1.0
2026-04-30 11:30:00,76109.21,76140.33,75910.44,75929.48,166.40838,140.77142857142877,False,none,0.0,76069.92669425246,76056.49887732191,13.427816930547124,37.69665734438691,-24.268840413839783,41.62246583440907,41.62246583440907,17.182719292914484,-15.175266155600042,1.0
2026-04-30 11:45:00,75929.48,76085.62,75876.29,76059.43,162.81429,145.4607142857151,True,bull,0.6046561589141138,76071.0591877628,76061.48432469278,9.574863070025458,23.977238936343568,-14.40237586631811,52.18000110447389,52.18000110447389,17.323550231622765,10.557535270064818,-1.0
2026-04-30 12:00:00,76059.42,76169.55,76042.75,76146.61,89.19657,147.79214285714366,False,none,0.0,76096.35596269593,76078.18447189174,18.171490804190398,17.71550210484247,0.45598869934792674,58.00324590319047,58.00324590319047,17.44687933447836,5.82324479871658,1.0
2026-04-30 12:15:00,76146.61,76500.0,76141.11,76344.23,804.45278,167.0992857142867,False,none,0.0,76171.78605687419,76121.07030743602,50.71574943816813,25.442163188887676,25.273586249280456,68.0747753161189,68.0747753161189,17.6110580593133,10.071529412928435,1.0
2026-04-30 12:30:00,76344.23,76511.22,76255.01,76255.01,510.52755,179.80857142857298,False,none,0.0,76204.53314070893,76146.33423882895,58.19890187997953,34.09210461169992,24.106797268279614,60.5788692807974,60.5788692807974,17.775750015384965,-7.495906035321504,-1.0
2026-04-30 12:45:00,76255.01,76420.0,76254.0,76308.48,116.40304,176.837142857145,False,none,0.0,76244.36074178094,76176.21838171678,68.1423600641574,44.17198395933497,23.970376104822428,63.34345084453039,63.34345084453039,17.87707276221506,2.764581563732989,1.0
2026-04-30 13:00:00,76308.48,76367.65,76270.94,76315.8,126.29483,165.20428571428678,False,none,0.0,76276.47303031696,76203.60921268804,72.86381762892415,53.28164650933033,19.582171119593824,63.74128818681855,63.74128818681855,17.891186973792625,0.39783734228816314,1.0
2026-04-30 13:15:00,76315.8,76347.63,76159.45,76186.63,96.3575,170.03000000000196,False,none,0.0,76263.70814742697,76209.28047812877,54.427669298194814,53.25810398704856,1.1695653111462576,52.29517333841296,52.29517333841296,17.97658049855114,-11.446114848405593,-1.0
2026-04-30 13:30:00,76186.63,76644.44,76116.2,76638.04,393.46769,198.7092857142873,False,none,0.0,76380.95558281516,76278.41707482004,102.53850799512293,70.60972131612817,31.928786678994754,72.21936991165799,72.21936991165799,18.236727788075388,19.924196573245034,1.0
2026-04-30 13:45:00,76638.04,76669.14,76412.0,76420.44,311.0462,210.3492857142867,True,bear,0.9214276315416642,76409.18325944658,76308.620730009,100.56252943757863,82.28055559318298,18.28197384439565,58.71062852041376,58.71062852041376,18.56240941100041,-13.508741391244229,-1.0
2026-04-30 14:00:00,76420.45,76597.51,76278.04,76360.52,238.03962,222.8650000000011,False,none,0.0,76412.6413413082,76326.58078703655,86.0605542716512,85.26045742454002,0.8000968471111776,55.44669206741249,55.44669206741249,18.807133846625803,-3.2639364530012713,-1.0
2026-04-30 14:15:00,76360.52,76368.16,76093.81,76354.2,196.31896,237.5178571428582,False,none,0.0,76412.08857527284,76341.26324587617,70.82532939666999,81.71491751549974,-10.88958811882975,55.0775979047752,55.0775979047752,18.941650015471044,-0.369094162637289,1.0
2026-04-30 14:30:00,76354.2,76557.97,76216.89,76346.36,132.66563,246.4735714285728,False,none,0.0,76408.09591851918,76352.80360772973,55.292310789445764,73.41830175036003,-18.125990960914265,54.56266805805592,54.56266805805592,18.981509164764113,-0.5149298467192835,1.0
2026-04-30 14:45:00,76346.0,76470.99,76272.19,76301.24,116.72891,253.64928571428757,False,none,0.0,76390.96091768325,76356.2253796468,34.73553803644609,59.98298983115417,-25.247451794708084,51.40186850106364,51.40186850106364,18.97401264367394,-3.1607995569922807,1.0
2026-04-30 15:00:00,76301.25,76439.32,76163.16,76424.65,123.94692,256.95428571428783,False,none,0.0,76411.62045157744,76376.46311068877,35.15734088867612,50.5263411578769,-15.369000269200782,58.8528622042382,58.8528622042382,18.982499978501863,7.450993703174561,-1.0
2026-04-30 15:15:00,76424.66,76500.0,76370.4,76500.0,55.5906,251.25928571428813,False,none,0.0,76448.12176397323,76404.8276229775,43.294140995742055,46.788574034755165,-3.49443303901311,62.829515244563446,62.829515244563446,18.95854876410604,3.976653040325246,-1.0
2026-04-30 15:30:00,76500.0,76653.6,76378.0,76465.74,125.6661,261.8878571428598,False,none,0.0,76465.7530760679,76424.78025629511,40.972819772781804,43.420950114131024,-2.44813034134922,59.82511584153177,59.82511584153177,18.893483037057287,-3.0043994030316767,1.0
2026-04-30 15:45:00,76465.74,76529.14,76331.34,76473.6,69.49676,250.38142857143143,False,none,0.0,76480.6087947613,76443.2324850994,37.376309661893174,39.873001951357715,-2.4966922894645407,60.322583078347556,60.322583078347556,18.759465419977552,0.49746723681578686,-1.0
2026-04-30 16:00:00,76473.6,76484.6,76362.59,76473.61,54.53985,240.79571428571737,False,none,0.0,76491.0820893344,76459.22034938238,31.861739952029893,35.51720234005342,-3.6554623880235297,60.32329743454389,60.32329743454389,18.559355307477578,0.000714356196333199,-1.0
2026-04-30 16:15:00,76473.6,76473.61,76300.0,76355.18,37.56295,241.3392857142888,False,none,0.0,76464.53025670725,76456.11095813317,8.41929857408104,24.143993197236156,-15.724694623155116,48.50375925361875,48.50375925361875,18.460144983935983,-11.819538180925136,1.0
2026-04-30 16:30:00,76355.19,76419.55,76325.14,76342.62,28.25056,241.175000000004,False,none,0.0,76439.36426395744,76451.09952690781,-11.735262950372999,8.980509412103444,-20.715772362476443,47.378591094493615,47.378591094493615,18.306678922023465,-1.1251681591251383,1.0
2026-04-30 16:45:00,76342.62,76376.85,76228.27,76261.03,45.09705,238.3464285714321,False,none,0.0,76395.88271260505,76434.56808297985,-38.68537037480564,-11.2547897776763,-27.430580597129342,40.417863644176215,40.417863644176215,18.184439612239537,-6.9607274503174,1.0
2026-04-30 17:00:00,76261.04,76328.71,76214.46,76224.25,77.00839,208.77571428571744,False,none,0.0,76351.11278027331,76414.1957581693,-63.08297789598873,-34.085743190646426,-28.997234705342308,37.57389110638369,37.57389110638369,18.035055493479994,-2.8439725377925242,1.0
2026-04-30 17:15:00,76224.26,76224.26,76111.0,76143.12,98.04445,198.49857142857425,False,none,0.0,76293.0130587749,76384.1134453582,-91.1003865833045,-59.943709890594675,-31.156676692709823,31.913037934782096,31.913037934782096,17.900247567907115,-5.660853171601595,1.0
2026-04-30 17:30:00,76143.12,76263.45,76143.12,76160.87,57.2247,184.2742857142886,False,none,0.0,76252.90868873698,76359.53262328912,-106.62393455214624,-83.32755291505299,-23.296381637093248,34.38481283843545,34.38481283843545,17.73621522891444,2.4717749036533547,-1.0
2026-04-30 17:45:00,76160.86,76300.2,76160.86,76250.01,41.54525,174.6307142857165,False,none,0.0,76247.33434832553,76350.08529230651,-102.75094398098008,-97.83079111057022,-4.920152870409865,45.6989062081964,45.6989062081964,17.665351790908836,11.314093369760947,-1.0
2026-04-30 18:00:00,76250.0,76372.28,76246.0,76269.6,50.19296,159.28785714285914,False,none,0.0,76248.97060523034,76344.23135124567,-95.26074601533765,-104.61319840288635,9.352452387548709,47.95296447316675,47.95296447316675,17.55516329824352,2.2540582649703538,1.0
2026-04-30 18:15:00,76269.6,76468.84,76268.65,76281.25,51.88228,159.38714285714482,False,none,0.0,76253.93927188453,76340.46504319628,-86.52577131174621,-105.43525008117383,18.909478769427622,49.38104651741965,49.38104651741965,17.400195023875384,1.4280820442528963,1.0
2026-04-30 18:30:00,76281.26,76404.83,76204.4,76398.64,48.92583,153.9778571428594,False,none,0.0,76291.48466583496,76353.65812590731,-62.17346007235756,-96.43815195832079,34.26469188596323,61.53505213722766,61.53505213722766,17.34991964640621,12.15400561980801,1.0
2026-04-30 18:45:00,76398.64,76468.27,76350.0,76350.0,33.1546,153.16857142857356,False,none,0.0,76307.08758893945,76358.27684221839,-51.18925327893521,-85.35510703862425,34.16585375968904,55.25280506744587,55.25280506744587,17.312776746762232,-6.282247069781789,-1.0
2026-04-30 19:00:00,76350.0,76482.61,76308.33,76451.53,65.19024,145.9314285714302,False,none,0.0,76348.11151402754,76376.67562181443,-28.564107786893146,-68.75027176249579,40.18616397560264,64.01652204830128,64.01652204830128,17.32032503951497,8.763716980855413,1.0
2026-04-30 19:15:00,76451.53,76511.48,76425.96,76471.71,74.1331,137.91142857142924,False,none,0.0,76385.66304585918,76395.73923602607,-10.07619016688841,-49.86008028354776,39.78389011665935,65.5491650367282,65.5491650367282,17.270356458629195,1.5326429884269146,1.0
2026-04-30 19:30:00,76471.7,76514.8,76418.46,76443.27,98.2852,136.07785714285689,False,none,0.0,76406.50803502009,76408.44277777938,-1.9347427592874737,-33.248081065618294,31.31333830633082,61.341033273914704,61.341033273914704,17.206179556296167,-4.208131762813494,-1.0
2026-04-30 19:45:00,76443.27,76459.56,76377.14,76412.8,69.92922,129.5642857142853,False,none,0.0,76413.64845838332,76415.17822700393,-1.5297686206031358,-21.21807734396384,19.688308723360706,56.87064611219931,56.87064611219931,17.13340759661125,-4.470387161715394,-1.0
2026-04-30 20:00:00,76412.8,76472.97,76358.18,76447.85,47.89706,131.01999999999992,False,none,0.0,76428.69578023789,76425.94001418819,2.755766049696831,-11.188550131862584,13.944316181559415,60.641503159723634,60.641503159723634,17.044144749707048,3.7708570475243235,1.0
2026-04-30 20:15:00,76447.86,76564.0,76318.31,76476.42,111.77384,137.95642857142852,False,none,0.0,76448.03721706303,76439.36256142195,8.67465564107988,-2.081079815957498,10.755735457037378,63.60574804379343,63.60574804379343,16.93015840263005,2.9642448840697995,1.0
2026-04-30 20:30:00,76476.42,76550.96,76452.29,76521.21,60.93151,136.8435714285723,False,none,0.0,76475.27843000734,76457.46335946779,17.815070539552835,7.468479967953517,10.346590571599318,67.9328638648604,67.9328638648604,16.813313358333154,4.327115821066961,1.0
2026-04-30 20:45:00,76521.21,76568.9,76492.45,76492.46,66.4648,134.21428571428677,False,none,0.0,76487.70395099098,76469.23014320001,18.473807790971478,14.231207263031251,4.242600527940226,62.48310762557714,62.48310762557714,16.709465921346045,-5.4497562392832535,-1.0
2026-04-30 21:00:00,76492.45,76535.42,76452.42,76494.59,44.30122,131.54785714285805,False,none,0.0,76497.31786954158,76479.74959348782,17.5682760537602,18.403065327602548,-0.8347892738423468,62.736222537961304,62.736222537961304,16.548113837627792,0.25311491238416295,-1.0
2026-04-30 21:15:00,76494.58,76494.59,76323.04,76337.5,31.19845,133.8485714285728,False,none,0.0,76459.51936460938,76466.43911071135,-6.919746101964847,12.223974941913466,-19.143721043878315,39.993542790835654,39.993542790835654,16.637246802100677,-22.74267974712565,1.0
2026-04-30 21:30:00,76337.5,76458.0,76337.5,76390.41,31.4519,133.43571428571573,False,none,0.0,76444.59618972636,76461.86823529552,-17.272045569159673,3.776780445127187,-21.04882601428686,47.34159360683791,47.34159360683791,16.738922209581574,7.348050816002257,-1.0
2026-04-30 21:45:00,76390.41,76390.41,76240.78,76241.78,76.13012,129.82428571428733,False,none,0.0,76390.41459848522,76436.35362613766,-45.93902765243547,-12.791490623366798,-33.14753702906867,33.9822094170091,33.9822094170091,16.931222699492157,-13.359384189828809,1.0
2026-04-30 22:00:00,76241.77,76366.79,76240.78,76366.78,53.53078,124.50857142857214,False,none,0.0,76383.60684147861,76431.24398933628,-47.63714785766206,-25.332408862247267,-22.30473899541479,48.06781808317718,48.06781808317718,17.211296029825103,14.085608666168078,-1.0
2026-04-30 22:15:00,76366.79,76449.16,76366.19,76439.54,29.73243,121.98714285714335,False,none,0.0,76398.99994228504,76436.88961490802,-37.889672622986836,-30.74169501046428,-7.147977612522556,54.52264309393949,54.52264309393949,17.464840704256087,6.454825010762313,-1.0
2026-04-30 22:30:00,76439.53,76442.02,76275.1,76334.97,42.69496,121.46142857142902,False,none,0.0,76381.28021109235,76426.8262918939,-45.54608080154867,-37.24586419410633,-8.300216607442337,45.2788598984191,45.2788598984191,17.73133521568432,-9.243783195520393,1.0
2026-04-30 22:45:00,76334.97,76373.16,76206.02,76237.06,32.60718,127.29142857142972,False,none,0.0,76339.68844589304,76403.72664573285,-64.03819983980793,-48.397703989708276,-15.640495850099654,38.325800030678955,38.325800030678955,17.97738307624875,-6.953059867740144,1.0
2026-04-30 23:00:00,76237.07,76323.07,76217.96,76299.08,48.819,127.9178571428586,False,none,0.0,76325.09579871736,76391.85577408182,-66.75997536446084,-57.14034048177254,-9.619634882688302,44.49602796777747,44.49602796777747,18.194088326937496,6.170227937098517,-1.0
2026-04-30 23:15:00,76299.07,76334.72,76290.85,76334.71,31.78269,125.16428571428696,False,none,0.0,76324.15181349177,76386.25237507193,-62.100561580155045,-61.443024269651126,-0.6575373105039191,47.91714900813864,47.91714900813864,18.34761501106001,3.4211210403611645,-1.0
2026-04-30 23:30:00,76334.72,76375.99,76322.15,76334.37,49.56263,120.81071428571576,False,none,0.0,76323.62927227125,76381.11704738814,-57.4877751168824,-62.56244025953542,5.074665142653018,47.88496067013396,47.88496067013396,18.400238033675716,-0.032188338004679906,-1.0
2026-04-30 23:45:00,76334.36,76380.2,76305.07,76346.57,52.71485,108.62785714285772,False,none,0.0,76326.9744522904,76378.19829842803,-51.223846137640066,-60.820865454828024,9.597019317187957,49.28210622399323,49.28210622399323,18.382928305048974,1.397145553859275,1.0
2026-05-01 00:00:00,76346.58,76514.0,76320.42,76469.81,186.86833,115.40714285714265,False,none,0.0,76364.83639887712,76393.10396194822,-28.267563071101904,-51.05811490317402,22.79055183207212,61.26930441689077,61.26930441689077,18.44597701378023,11.987198192897537,1.0
2026-05-01 00:15:00,76469.8,76578.0,76469.8,76531.81,56.4699,117.6749999999998,False,none,0.0,76412.03870622315,76415.14904267844,-3.1103364552982384,-34.84173089514326,31.73139443984502,65.90278484562229,65.90278484562229,18.480697063483305,4.633480428731524,1.0
2026-05-01 00:30:00,76531.82,76560.0,76458.0,76528.37,203.33172,119.03214285714265,False,none,0.0,76447.69222316975,76434.19850671914,13.493716450611828,-17.216530306282138,30.710246756893966,65.40661268342458,65.40661268342458,18.435421281987388,-0.4961721621977091,-1.0
2026-05-01 00:45:00,76528.37,76591.0,76402.91,76458.05,56.21849,120.21357142857076,False,none,0.0,76455.15628623405,76441.0151336033,14.141152630749275,-4.474915034285779,18.616067665035054,55.62307373350969,55.62307373350969,18.44449302596738,-9.783538949914892,-1.0
2026-05-01 01:00:00,76458.06,76589.34,76449.5,76564.0,66.5726,121.59499999999908,False,none,0.0,76490.66117668283,76462.0677142181,28.59346246473433,9.627192986627911,18.96626947810642,64.71204710644287,64.71204710644287,18.491606310027542,9.088973372933175,1.0
2026-05-01 01:15:00,76564.0,76630.0,76530.01,76536.81,107.55184,118.04928571428484,False,none,0.0,76510.09506447909,76476.79725060682,33.29781387226831,21.104759405849162,12.193054466419145,61.04506837314908,61.04506837314908,18.49935534809446,-3.6669787332937887,-1.0
2026-05-01 01:30:00,76536.81,76640.64,76536.81,76618.08,202.52297,116.46499999999962,False,none,0.0,76547.72417788401,76501.34881609453,46.37536178948358,33.646041343005024,12.729320446478553,67.36265339704994,67.36265339704994,18.508120731137755,6.317585023900861,1.0
2026-05-01 01:45:00,76618.07,76776.21,76615.97,76686.13,110.19813,121.98428571428563,False,none,0.0,76595.65876966188,76532.74641988799,62.91234977389104,48.134950275030604,14.777399498860433,71.74733345806415,71.74733345806415,18.491960440151352,4.384680061014208,1.0
2026-05-01 02:00:00,76686.12,76744.6,76622.21,76674.82,91.84048,118.80357142857144,False,none,0.0,76628.90782603157,76558.89291740699,70.01490862458013,60.55586915772947,9.459039466850662,69.96203062374133,69.96203062374133,18.419500578057036,-1.7853028343228203,-1.0
2026-05-01 02:15:00,76674.82,76729.7,76610.1,76628.9,40.57887,115.40785714285656,False,none,0.0,76640.75767524225,76575.39441161789,65.36326362435648,67.20902662125025,-1.845762996893768,62.72025347874565,62.72025347874565,18.371072568664623,-7.24177714499568,1.0
2026-05-01 02:30:00,76628.9,76639.95,76564.58,76596.02,28.28613,113.28357142857048,False,none,0.0,76639.6225335471,76585.14466708477,54.477866462329985,67.47447389969825,-12.996607437368269,57.82245249485632,57.82245249485632,18.31254119329561,-4.897800983889326,1.0
2026-05-01 02:45:00,76596.01,76615.01,76533.74,76592.54,43.7489,115.95499999999863,False,none,0.0,76636.78938396546,76593.06715130761,43.72223265784851,63.25246769079692,-19.53023503294841,57.28139144558822,57.28139144558822,18.18737893721337,-0.5410610492681016,1.0
2026-05-01 03:00:00,76592.54,76700.84,76555.06,76698.98,40.52704,122.5221428571406,False,none,0.0,76663.94507251433,76615.04136808957,48.903704424752505,61.634504151867574,-12.73079972711507,67.81031656429127,67.81031656429127,18.137901578224348,10.52892511870305,-1.0
2026-05-01 03:15:00,76698.97,77453.74,76698.97,77198.27,735.92207,171.0678571428559,False,none,0.0,76826.02730934483,76705.57058621902,120.45672312581155,85.84886223024945,34.6078608955621,86.13300590726163,86.13300590726163,18.258490929736926,18.322689342970364,1.0
2026-05-01 03:30:00,77198.27,77285.79,77082.32,77158.4,222.15926,171.7742857142834,False,none,0.0,76939.5608088662,76780.2003241971,159.36048466910142,116.7357199918207,42.62476467728072,81.87963063223026,81.87963063223026,18.339100475476975,-4.253375275031374,-1.0
2026-05-01 03:45:00,77158.4,77208.0,77072.09,77131.08,57.59076,173.75357142856956,False,none,0.0,77018.26820653853,76842.36096197419,175.90724456433963,144.16513310860324,31.742111455736392,78.83111670428735,78.83111670428735,18.368460085579283,-3.0485139279429063,-1.0
